Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
MIA,Marlins,0,0,1,1,0,0,,3.60318,16,4,2,2,1,2,1,0.0,0,5.42634,1.53708,5.66593,3.55206,1.59511,1.48124,0.137555,0.0862356,0.0513196736574173,,0.276383,0.292825,0.672363,5.37682,4.96350326538086,1.377535569810418,6.015880584716797,1.6696049233974661,-0.00167261,0.0299926,0,999.0,20.0,NL,Nick Brink,813752,sa3025653,sa3025653
ARI,Diamondbacks,0,0,1,1,0,0,,2.12887,9,2,1,1,0,1,1,0.0,0,5.37266,1.43342,6.22988,3.4841,1.78809,1.48619,0.160485,0.0897524,0.07073264569044113,,0.269679,0.29154,0.649962,5.2291,9.553608083724978,4.487651301456552,9.64432978630066,4.530266338944605,-0.00169603,0.0348851,0,999.0,15.0,NL,Alec Baker,696508,sa3022794,sa3022794
ATH,Athletics,0,0,1,1,0,0,,4.87097,21,5,3,3,1,3,2,0.0,0,5.22532,1.46901,5.42055,3.49145,1.55252,1.30369,0.136951,0.0882121,0.04873889684677124,,0.2728,0.291136,0.659349,5.14985,10.745208072662354,2.2059670061388097,11.354870319366455,2.3311292916918784,-0.00171795,-0.0104656,0,999.0,10.0,AL,Kade Morris,695034,sa3023206,sa3023206
MIL,Brewers,0,0,1,1,0,0,,3.18965,14,3,2,2,1,2,1,0.0,0,5.25284,1.42377,6.74262,4.18905,1.60958,1.50455,0.174287,0.108281,0.06600607186555862,,0.253236,0.275858,0.660907,5.38407,4.503387498855592,1.4118764729489421,3.948234796524048,1.2378281505438378,-0.00175823,-1.25996e-05,0,999.0,23.0,NL,Brian Fitzpatrick,702153,sa3020265,sa3020265
COL,Rockies,0,0,0,1,0,0,,1.18533,5,1,1,1,0,1,0,0.0,0,4.80266,1.34851,7.85319,3.64141,2.15664,1.37629,0.206705,0.0958462,0.11085907369852066,,0.250336,0.288149,0.674947,4.76165,8.171427249908447,6.8938109986551686,7.926640033721924,6.687296671149439,-0.00177211,-0.026177,0,999.0,19.0,NL,Carson Skipper,702297,sa3020451,sa3020451
PHI,Phillies,0,0,0,1,0,0,,1.11686,5,1,1,1,0,1,1,0.0,0,4.43377,1.50521,9.01015,4.95039,1.82009,1.11553,0.219112,0.120385,0.09872640669345856,,0.240881,0.29266,0.726254,4.58672,4.664779233932496,4.1766834121079945,4.584310293197632,4.104634281141109,-0.00178302,-0.040676,0,999.0,26.0,NL,Nicholas Padilla,656820,21327,21327
NYM,Mets,0,0,0,1,0,0,,1.11416,5,1,1,1,0,1,1,0.0,0,4.14714,1.34846,9.31212,4.53099,2.05521,1.2044,0.239058,0.116318,0.12273948639631271,,0.223878,0.272912,0.727903,4.49795,4.644820618629456,4.168880581852078,4.5708247423172,4.102466828292243,-0.00183555,-0.0449951,0,999.0,25.0,NL,Anthony Gose,543238,5097,5097
MIL,Brewers,0,0,0,1,0,0,,1.23239,6,1,1,1,0,1,1,0.0,0,4.25838,1.41804,8.12377,3.7373,2.1737,1.22382,0.196773,0.0905242,0.10624829679727554,,0.243241,0.281067,0.734119,4.52284,5.51967134475708,4.478842099357517,5.161940097808838,4.188567249821532,-0.00183624,-0.0350141,0,999.0,23.0,NL,Ryan Middendorf,805437,sa3019506,sa3019506
SDP,Padres,0,0,1,1,0,0,,3.01208,14,3,2,2,0,2,2,0.0,0,5.1272,1.55867,7.01484,4.53068,1.5483,1.41868,0.167794,0.108373,0.05942074954509735,,0.258073,0.284786,0.699892,5.32526,12.489391660690309,4.146434308124404,13.060399770736694,4.336007001658041,-0.00183885,-0.0189675,0,999.0,29.0,NL,Fernando Sanchez,685719,sa3010134,sa3010134
CHC,Cubs,0,0,0,1,0,0,,0.1,1,0,0,0,0,0,0,0.0,0,4.88412,2.32162,11.2649,6.71121,1.67853,1.98684,0.178809,0.106527,0.07228142023086548,,0.2552,0.288159,0.859057,6.00723,0.7400000110268593,7.4,0.5000000074505806,5.0,-0.00188897,0.00541692,0,999.0,17.0,NL,Luis Rujano,701329,sa3020904,sa3020904
TOR,Blue Jays,0,0,0,1,0,0,,1.04622,4,1,1,1,0,1,0,0.0,0,4.51696,1.27457,7.43651,3.56933,2.08344,1.17296,0.205211,0.098496,0.1067148968577385,,0.24487,0.284399,0.665139,4.53118,7.142042589187623,6.826507933939706,7.231109857559204,6.911640220200981,-0.00190474,-0.0472824,0,999.0,14.0,AL,Jonathan Todd,828496,sa3025575,sa3025575
CHC,Cubs,0,0,1,1,0,0,,3.90591,17,4,3,2,1,3,2,0.0,0,5.31569,1.45862,6.20479,4.03808,1.53657,1.35081,0.16035,0.104356,0.05599422752857208,,0.265597,0.290193,0.651604,5.22956,6.203727054595946,1.588292752602308,6.529545307159424,1.671709505895595,-0.00191867,-0.0581618,0,999.0,17.0,NL,Grant Kipp,805990,sa3020185,sa3020185
BAL,Orioles,1,1,0,28,0,1,,28.0,114,26,14,13,4,24,9,,1,4.29412,1.2379,7.77056,2.77584,2.79935,1.25351,0.209562,0.0748609,0.1347011774778366,,0.246586,0.28561,0.687285,4.30226,112.4,4.014285714285714,110.0,3.9285714285714284,-0.0019319,-0.0114619,0,740.260009765625,2.0,AL,Brandon Young,687064,sa3014926,sa3014926
SFG,Giants,0,0,0,1,0,0,,1.28115,6,1,1,1,0,1,1,0.0,0,4.36233,1.37093,8.24903,3.54283,2.32837,1.15766,0.210416,0.0903703,0.12004558742046356,,0.249599,0.295675,0.706664,4.32708,5.8804878234863285,4.590018014262532,5.405735015869141,4.219449448406259,-0.00193701,-0.0349027,0,999.0,30.0,NL,Justin Garza,621057,19784,19784
STL,Cardinals,0,0,0,1,0,0,,0.1,1,0,0,0,0,0,0,0.0,0,5.05611,2.31845,11.0165,6.29208,1.75086,2.15928,0.174866,0.0998743,0.07499141991138458,,0.260201,0.289829,0.859923,6.16721,0.7400000110268593,7.4,0.5000000074505806,5.0,-0.00195591,0.00541692,0,999.0,28.0,NL,Graysen Tarlow,815104,sa3022443,sa3022443
ATL,Braves,0,0,0,1,0,0,,1.64785,7,2,1,1,0,1,1,0.0,0,4.28022,1.34342,7.96808,3.1403,2.53736,1.23543,0.201066,0.0792419,0.12182369828224182,,0.248094,0.287088,0.715734,4.36435,5.994053220748902,3.6375102708316485,7.239225149154663,4.393146817876072,-0.00196249,-0.0126469,0,999.0,16.0,NL,Jackson Stephens,623451,14420,14420
CIN,Reds,0,0,1,1,0,0,,2.41552,11,2,2,2,0,2,1,0.0,0,5.7873,1.64451,6.68157,5.55291,1.20326,1.38269,0.164416,0.136642,0.027773499488830566,,0.267382,0.296548,0.659133,5.69629,13.674817657470705,5.6612410042118535,13.077579498291016,5.413990237092416,-0.00196652,-0.0352893,0,999.0,18.0,NL,Joel Valdez,683638,sa3011397,sa3011397
ATL,Braves,2,2,0,40,0,1,,40.0,173,39,20,19,5,38,14,,2,4.26243,1.33647,8.59276,3.20699,2.67938,1.23406,0.218557,0.0815701,0.13698723912239075,,0.247114,0.293278,0.715763,4.24571,165.1,4.1274999999999995,167.0,4.175,-0.00197676,0.0166887,0,999.0,16.0,NL,Jesse Chavez,445926,5448,5448
CHW,White Sox,0,0,1,1,0,0,,3.90856,18,4,3,2,1,3,2,0.0,0,5.53721,1.62168,6.76034,5.55706,1.21653,1.29672,0.166665,0.137,0.029664918780326843,,0.261924,0.292686,0.668818,5.55584,6.223365449905396,1.592238787324473,6.542814493179321,1.6739693495690815,-0.0020234,-0.0531188,0,999.0,4.0,AL,Tanner McDougal,701780,sa3017471,sa3017471
WSN,Nationals,0,0,0,1,0,0,,1.0,4,1,1,1,0,1,0,0.0,0,4.65746,1.35721,7.88229,3.41901,2.30543,1.31999,0.204121,0.088539,0.11558150500059128,,0.252874,0.292239,0.687565,4.59889,6.800000000000001,6.800000000000001,7.0,7.0,-0.00205746,-0.0475072,0,999.0,24.0,NL,Erick Mejia,625510,15817,15817
MIL,Brewers,0,0,1,1,0,0,,2.03895,8,2,1,1,0,2,1,0.0,0,5.20089,1.40212,7.08623,4.92597,1.43854,1.4159,0.189347,0.131624,0.057722970843315125,,0.240073,0.26663,0.652319,5.43013,10.88820858001709,5.340113311983072,11.194735527038574,5.490449211432602,-0.00212385,0.0277773,0,999.0,23.0,NL,Jeferson Figueroa,689951,sa3016811,sa3016811
PIT,Pirates,0,0,0,1,0,0,,1.0,4,1,1,1,0,1,0,0.0,0,4.73221,1.29985,6.54842,3.3454,1.95744,1.10572,0.181901,0.0929277,0.08897275477647781,,0.258902,0.294495,0.643314,4.55368,6.800000000000001,6.800000000000001,7.0,7.0,-0.00212389,-0.0446685,0,999.0,27.0,NL,Tres Gonzalez,687206,sa3020121,sa3020121
ATL,Braves,2,2,0,34,0,1,,34.0,147,30,17,15,5,36,14,,2,4.04575,1.28386,9.48505,3.68291,2.57542,1.30868,0.244195,0.0948176,0.14937756955623627,,0.226622,0.27413,0.733951,4.31784,140.10000000000002,4.120588235294118,133.0,3.911764705882353,-0.00212903,0.0155124,0,999.0,16.0,NL,Michael Petersen,656848,20827,20827
STL,Cardinals,0,0,0,1,0,0,,1.27732,6,1,1,1,0,1,1,0.0,0,4.27262,1.41589,9.05704,4.0483,2.23725,1.24994,0.221659,0.0990768,0.12258243560791016,,0.239124,0.285748,0.734678,4.45916,5.8521311521530155,4.581587985696547,5.386575102806091,4.217107773804596,-0.00216767,-0.0345809,0,999.0,28.0,NL,Zack Weiss,592848,15444,15444
SDP,Padres,0,0,0,1,0,0,,1.76622,8,2,1,1,0,2,1,0.0,0,4.17868,1.34777,8.51377,3.71471,2.29191,1.23193,0.214472,0.0935778,0.12089381366968155,,0.236712,0.27837,0.727126,4.43599,8.870042800903324,5.022042982303629,9.831110000610352,5.56618024230866,-0.00217981,-0.0115775,0,999.0,29.0,NL,Reiss Knehr,663753,21541,21541
SFG,Giants,0,0,0,1,0,0,,1.0,3,1,1,1,0,1,0,0.0,0,4.85815,0.977014,4.87907,2.57066,1.89798,0.892044,0.180706,0.0952097,0.08549667149782181,,0.257824,0.290274,0.462202,4.3259,6.800000000000001,6.800000000000001,7.0,7.0,-0.00218287,-0.0491179,0,999.0,30.0,NL,Ryan Slater,695421,sa3042417,sa3042417
TBR,Rays,0,0,0,1,0,0,,1.35612,6,1,1,1,0,2,1,0.0,0,4.09465,1.37811,10.327,5.10677,2.02223,1.13456,0.264497,0.130795,0.13370227813720703,,0.218025,0.280031,0.733337,4.37002,8.435280871391297,6.220162569265638,7.780595183372498,5.737398394208976,-0.00220368,-0.0344062,0,999.0,12.0,AL,Paul Gervase,801434,sa3019957,sa3019957
PHI,Phillies,0,0,0,1,0,0,,1.21975,5,1,1,1,0,1,1,0.0,0,4.48001,1.41236,8.68884,4.54102,1.91341,1.19358,0.221329,0.115673,0.10565655678510666,,0.238467,0.286175,0.708147,4.62507,5.426120352745057,4.4485658335036335,5.098729968070984,4.180157175973231,-0.00220479,-0.0354442,0,999.0,26.0,NL,Nelson L. Alvarez,670389,sa3010783,sa3010783
SFG,Giants,0,0,0,1,0,0,,1.25794,5,1,1,1,0,1,1,0.0,0,4.36364,1.31676,8.56157,4.15523,2.06043,1.0692,0.232648,0.112912,0.11973576247692108,,0.238831,0.293318,0.68426,4.33448,5.708748459815979,4.538175973386799,5.289694905281067,4.205048881496333,-0.00223034,-0.0360869,0,999.0,30.0,NL,Michael Stryffeler,691068,sa3010005,sa3010005
LAA,Angels,0,0,0,7,0,1,,7.0,33,7,4,4,1,6,3,,0,4.39998,1.41264,7.81004,3.9587,1.97288,1.14753,0.195557,0.0991223,0.09643435478210449,,0.24636,0.286212,0.711971,4.55509,28.3,4.042857142857143,29.0,4.142857142857143,-0.00232957,-0.0132582,0,999.0,1.0,AL,Victor González,624647,16408,16408
COL,Rockies,0,0,0,1,0,0,,0.93825,4,1,1,1,0,1,0,0.0,0,5.28264,1.44087,6.83801,4.0163,1.70257,1.15079,0.183663,0.107874,0.0757889673113823,,0.272971,0.314493,0.633813,4.78863,6.343050038814544,6.760511594302424,6.691250026226044,7.131628018991917,-0.00233816,-0.0388487,0,999.0,19.0,NL,Nathan Blasick,802136,sa3025491,sa3025491
TOR,Blue Jays,0,0,0,1,0,0,,1.1354,5,1,1,1,0,1,0,0.0,0,4.43852,1.30838,8.19052,3.54925,2.30768,1.34456,0.213973,0.0927222,0.12125047296285629,,0.239731,0.277718,0.700251,4.60986,7.801960420608522,6.871551902445356,7.677000284194946,6.761493658515485,-0.00249275,-0.0428251,0,999.0,14.0,AL,Ryan Boyer,801682,sa3018151,sa3018151
SDP,Padres,0,0,0,1,0,0,,1.47652,6,1,1,1,0,2,1,0.0,0,4.42121,1.40223,9.37055,4.51072,2.0774,1.19599,0.239104,0.115098,0.12400591373443604,,0.236935,0.292202,0.711801,4.46645,9.326211404800416,6.316367296829155,8.382575273513794,5.677270439481779,-0.00252411,-0.0266947,0,999.0,29.0,NL,Ryan Och,701000,sa3017146,sa3017146
CIN,Reds,0,0,0,1,0,0,,1.32132,6,1,1,1,0,1,0,0.0,0,4.91868,1.33322,6.39503,2.559,2.49903,1.48375,0.165712,0.0663105,0.09940128028392792,,0.264814,0.286517,0.6679,4.86976,9.177768421173097,6.945908656377515,8.606600284576416,6.513637812074951,-0.00253472,-0.0246946,0,999.0,18.0,NL,Joe La Sorsa,686747,25481,25481
CIN,Reds,0,0,1,1,0,0,,3.98173,17,4,3,3,1,3,2,0.0,0,5.68507,1.44897,5.70029,3.65178,1.56096,1.74925,0.144823,0.0927782,0.05204503983259201,,0.266113,0.274491,0.644974,5.78591,6.764831876754757,1.6989662828342176,6.90867018699646,1.7350908227684954,-0.0025594,-0.0299809,0,999.0,18.0,NL,Drew Parrish,669283,sa3011395,sa3011395
ARI,Diamondbacks,0,0,0,1,0,0,,0.1,1,0,0,0,0,0,0,0.0,0,5.53392,2.43294,10.525,6.98418,1.50697,2.24541,0.167063,0.11086,0.05620286613702774,,0.269684,0.297868,0.845323,6.63915,0.7400000110268593,7.4,0.5000000074505806,5.0,-0.0025932,0.00541692,0,999.0,15.0,NL,Jesus Camejo,805712,sa3019617,sa3019617
CHC,Cubs,0,0,0,1,0,0,,1.09567,5,1,1,1,0,1,0,0.0,0,4.20784,1.42008,9.71717,4.03357,2.40907,1.39065,0.231447,0.0960731,0.13537415862083435,,0.233312,0.278831,0.755491,4.51355,7.507972884178162,6.852390867184056,7.478360056877136,6.82536377605315,-0.00262441,-0.04491,0,999.0,17.0,NL,Brandon Hughes,676714,23460,23460
HOU,Astros,0,0,0,1,0,0,,1.55,6,1,1,1,0,1,1,0.0,0,4.48242,1.30316,8.24302,3.41236,2.41564,1.29315,0.218405,0.0904129,0.12799184769392014,,0.245143,0.287975,0.688914,4.47542,7.869999647140505,5.077419283387563,6.749999761581421,4.3548386898298785,-0.00265248,-0.02193,0,999.0,21.0,AL,Amilcar Chirinos,702847,sa3017149,sa3017149
LAD,Dodgers,0,0,0,1,0,0,,1.0977,5,1,1,1,0,1,1,0.0,0,4.52033,1.37537,8.60867,4.14465,2.07706,1.29614,0.220909,0.106357,0.11455214023590088,,0.239456,0.283394,0.704404,4.6538,4.5229579448699955,4.120406509450867,4.488485097885132,4.089001808180797,-0.00272435,-0.0439347,0,999.0,22.0,NL,Logan Boyer,669188,sa3015002,sa3015002
ATH,Athletics,0,0,0,1,0,0,,1.11031,5,1,1,0,0,1,1,0.0,0,4.02495,1.33639,9.6882,4.22571,2.29268,1.30481,0.24261,0.10582,0.1367907077074051,,0.221281,0.267758,0.748119,4.45684,4.616264581680298,4.157650665315857,4.551530122756958,4.099347407032183,-0.00277426,-0.046685,0,999.0,10.0,AL,Ben Bowden,641386,20198,20198
COL,Rockies,0,0,0,1,0,0,,1.24814,5,1,1,1,0,1,1,0.0,0,5.26126,1.35594,7.3744,3.90115,1.89032,1.28334,0.205048,0.108473,0.09657536447048187,,0.262278,0.305214,0.620462,4.81795,5.636243772506715,4.515710600958954,5.240705251693726,4.1988085002663755,-0.00277951,-0.0229198,0,999.0,19.0,NL,Collin Baumgartner,694677,sa3023002,sa3023002
NYM,Mets,0,0,0,1,0,0,,1.29696,5,1,1,1,0,1,1,0.0,0,4.20917,1.26585,7.9439,3.78014,2.10148,1.19741,0.213589,0.101637,0.11195177584886551,,0.230693,0.268897,0.699375,4.5288,5.9974969148635875,4.624276263247057,5.4847952127456665,4.228965628679738,-0.00279625,-0.0357326,0,999.0,25.0,NL,Trey McLoughlin,694381,sa3017277,sa3017277
TOR,Blue Jays,0,0,1,1,0,0,,2.29198,11,3,1,1,0,1,1,0.0,0,5.26266,1.60047,5.70913,4.49219,1.2709,1.27462,0.136249,0.107207,0.029042422771453857,,0.268357,0.288373,0.685929,5.39433,8.160673379898071,3.5605298008285002,10.459914445877075,4.563696568275966,-0.00281984,0.0405302,0,999.0,14.0,AL,Geison Urbaez,696064,sa3015135,sa3015135
DET,Tigers,0,0,0,1,0,0,,1.33241,6,1,1,1,0,1,1,0.0,0,4.56214,1.42108,6.81722,3.8553,1.76827,0.934531,0.176876,0.100028,0.07684847712516785,,0.260782,0.301787,0.679959,4.42884,6.259818840026856,4.698124800036647,5.662039756774902,4.249479111121291,-0.00282274,-0.0327244,0,999.0,6.0,AL,Drew Sommers,805427,sa3020885,sa3020885
MIL,Brewers,0,0,0,1,0,0,,1.18368,5,1,1,1,0,1,1,0.0,0,4.30244,1.34164,8.4154,4.29212,1.96066,1.19919,0.21922,0.111809,0.10741107165813446,,0.231242,0.273841,0.709466,4.60597,5.15923948287964,4.358640067774243,4.918405055999756,4.155177796603956,-0.0028239,-0.0374971,0,999.0,23.0,NL,Blake Holub,700183,sa3018147,sa3018147
ARI,Diamondbacks,0,0,0,1,0,0,,1.1398,5,1,1,1,0,1,1,0.0,0,4.46847,1.48325,8.55935,4.17451,2.05038,1.10619,0.209115,0.101988,0.10712660849094391,,0.252741,0.302926,0.717651,4.40577,4.834556698799133,4.24156489175147,4.699024796485901,4.122656914375408,-0.00283632,-0.0384967,0,999.0,15.0,NL,Kyle Backhus,679775,sa3017068,sa3017068
NYM,Mets,0,0,0,1,0,0,,1.11523,5,1,1,1,0,1,1,0.0,0,4.10004,1.36296,10.0967,4.64914,2.17173,1.37637,0.250156,0.115187,0.13496887683868408,,0.216129,0.26254,0.753261,4.61634,4.652687621116639,4.171960696557246,4.576140284538269,4.103322415710346,-0.00284609,-0.0449416,0,999.0,25.0,NL,Rico Garcia,670329,20023,20023
MIL,Brewers,0,0,0,1,0,0,,1.73279,8,2,1,1,0,2,1,0.0,0,4.19143,1.44736,10.4572,4.99387,2.094,1.31086,0.251569,0.120138,0.13143090158700943,,0.22259,0.276402,0.754916,4.56344,8.622616839408874,4.976157785166043,9.663930296897888,5.57710528924618,-0.00284848,-0.0089988,0,999.0,23.0,NL,Sam McWilliams,656726,sa829124,sa829124
TEX,Rangers,0,0,0,1,0,0,,1.90099,8,2,1,1,0,2,1,0.0,0,4.48167,1.3701,7.44787,3.50562,2.12455,1.19719,0.190509,0.0896702,0.10083883255720139,,0.250936,0.287589,0.697893,4.54912,9.867296075820924,5.190620185110005,10.504929780960083,5.526042813069047,-0.00285009,-0.00203276,0,999.0,13.0,AL,Travis MacGregor,669740,sa917950,sa917950
CHC,Cubs,0,0,1,1,0,0,,4.15291,17,4,3,2,1,3,2,0.0,0,5.3428,1.3641,5.77689,3.6413,1.58649,1.40503,0.156588,0.0987007,0.057886913418769836,,0.262926,0.281759,0.62478,5.26166,8.031518077850338,1.933950468230492,7.7645392417907715,1.8696632637443351,-0.00286237,-0.0442296,0,999.0,17.0,NL,Kenten Egbert,687881,sa3023500,sa3023500
MIA,Marlins,0,0,1,1,0,0,,5.02712,20,5,4,3,1,2,1,0.0,0,5.89503,1.3635,3.96525,2.54017,1.56102,1.50302,0.109129,0.0699089,0.03922014683485031,,0.291106,0.294282,0.573688,5.42521,12.90068883895874,2.5662185402416,13.135600566864014,2.6129474272798023,-0.00290341,-0.0658663,0,999.0,20.0,NL,Jake Brooks,694860,sa3023205,sa3023205
NYM,Mets,2,2,0,38,0,1,,38.0,163,32,18,16,5,37,17,,2,3.88565,1.31391,8.76269,4.09644,2.1391,1.09448,0.224684,0.105037,0.11964760720729828,,0.224249,0.2696,0.736548,4.31177,157.5,4.144736842105263,146.0,3.8421052631578947,-0.00290417,0.0176606,0,999.0,25.0,NL,Génesis Cabrera,650893,17490,17490
PHI,Phillies,0,0,0,1,0,0,,1.10477,4,1,1,1,0,1,0,0.0,0,4.77498,1.23868,6.67407,3.78524,1.76318,1.1197,0.195966,0.111143,0.08482267707586288,,0.246398,0.282646,0.619258,4.69236,7.575320529937745,6.8569020280317,7.523865222930908,6.810326573227668,-0.00291072,-0.0412882,0,999.0,26.0,NL,Titan Hayes,813901,sa3025462,sa3025462
LAA,Angels,0,0,1,1,0,0,,2.61634,12,3,2,2,0,2,1,0.0,0,5.57898,1.58232,5.27693,3.9002,1.35299,1.45112,0.127325,0.0941064,0.033218540251255035,,0.278775,0.292755,0.667314,5.5403,12.560952472686768,4.800954314051009,14.081724643707275,5.382212600874852,-0.00295188,-0.0343417,0,999.0,1.0,AL,Mason Erla,680451,sa3017685,sa3017685
DET,Tigers,0,0,0,1,0,0,,1.12616,5,1,1,1,0,1,1,0.0,0,4.3267,1.44611,8.5638,4.66251,1.83674,1.07517,0.213649,0.11632,0.09732922166585922,,0.238948,0.287456,0.7202,4.52579,4.733606243133545,4.203304689137435,4.630815029144287,4.1120290803159545,-0.00299742,-0.0431358,0,999.0,6.0,AL,Ricky Vanasco,676568,23391,23391
WSN,Nationals,0,0,1,1,0,0,,5.11855,22,6,4,3,1,2,2,0.0,0,5.71579,1.46515,3.89497,2.84944,1.36693,1.40521,0.100334,0.0734009,0.02693275362253189,,0.290568,0.295022,0.618899,5.41248,7.977293395996098,1.558505527657666,10.592765808105469,2.069484378423578,-0.00300438,-0.07094,0,999.0,24.0,NL,Kyle Luckham,680734,sa3020378,sa3020378
ARI,Diamondbacks,2,2,0,29,0,1,,29.0,125,27,14,13,4,28,12,,1,4.07355,1.32956,8.65629,3.56436,2.42857,1.14569,0.224422,0.0924092,0.13201319426298141,,0.242647,0.292308,0.737101,4.21316,116.20000000000003,4.006896551724139,114.0,3.9310344827586206,-0.00308071,0.030303,0,999.0,15.0,NL,Kyle Nelson,669459,20515,20515
DET,Tigers,0,0,0,1,0,0,,1.53002,6,1,1,1,0,1,0,0.0,0,4.54876,1.21771,6.83244,2.81226,2.42952,1.23855,0.192029,0.0790399,0.1129894107580185,,0.251468,0.283985,0.64942,4.49777,10.722155046463014,7.007848507481177,9.650104761123657,6.307171641729412,-0.00309094,-0.022606,0,999.0,6.0,AL,Max Alba,681294,sa3020525,sa3020525
TEX,Rangers,0,0,0,1,0,0,,1.28888,5,1,1,1,0,1,0,0.0,0,4.70553,1.26528,7.23838,3.26222,2.21885,1.32226,0.19944,0.0898844,0.10955556482076645,,0.248927,0.28251,0.655184,4.68526,8.937711930274965,6.934479544731649,8.444399952888489,6.551734850894509,-0.00311199,-0.0337978,0,999.0,13.0,AL,Skylar Hales,813766,sa3022739,sa3022739
BOS,Red Sox,0,0,1,1,0,0,,2.2,11,3,1,1,0,2,1,0.0,0,5.51249,1.72333,7.45388,4.50634,1.65409,1.60732,0.165642,0.100141,0.06550081819295883,,0.275125,0.303755,0.715636,5.50008,9.480000352859498,4.309090976084558,12.000000238418579,5.454545444693447,-0.00312512,0.0416711,0,999.0,3.0,AL,Brady Tygart,695551,sa3044198,sa3044198
NYM,Mets,0,0,0,1,0,0,,0.21254,1,0,0,0,0,0,0,0.0,0,4.5083,2.23527,12.6029,6.84591,1.84094,1.99733,0.200046,0.108665,0.09138113260269165,,0.239393,0.276072,0.87716,5.77144,1.572796005010605,7.4,1.0627000033855438,5.0,-0.00312991,0.0115609,0,999.0,25.0,NL,Ethan Lanthier,822490,sa3025614,sa3025614
ARI,Diamondbacks,0,0,1,1,0,0,,4.96811,21,5,3,3,1,4,2,0.0,0,5.3102,1.47489,6.57624,4.24508,1.54915,1.34467,0.169113,0.109165,0.05994755029678345,,0.264009,0.292417,0.656115,5.20991,13.463993453979494,2.7100851185866888,13.840536117553711,2.7858770946117413,-0.00314127,0.015515,0,999.0,15.0,NL,Roman Angelo,809109,sa3022737,sa3022737
LAD,Dodgers,0,0,0,1,0,0,,1.3336,6,1,1,1,0,1,1,0.0,0,4.47178,1.33802,9.39088,4.39413,2.13714,1.35981,0.245116,0.114693,0.13042281568050385,,0.228472,0.276721,0.706028,4.65614,6.268603277206422,4.700529846859831,5.667975187301636,4.250147179683286,-0.00316319,-0.0319392,0,999.0,22.0,NL,Lucas Wepf,689233,sa3020704,sa3020704
TEX,Rangers,0,0,0,1,0,0,,0.2,1,0,0,0,0,0,0,0.0,0,4.86374,2.25163,12.3126,6.28069,1.96039,2.28654,0.195438,0.0996936,0.095744289457798,,0.249615,0.28239,0.87628,6.05909,1.4800000220537186,7.4,1.0000000149011612,5.0,-0.00320972,0.0107942,0,999.0,13.0,AL,Konner Piotto,702920,sa3016810,sa3016810
MIL,Brewers,0,0,1,1,0,0,,2.60909,11,3,2,2,0,2,1,0.0,0,5.40339,1.49424,5.55436,4.1911,1.32527,1.35752,0.141142,0.1065,0.034641675651073456,,0.26664,0.284099,0.65351,5.43819,12.507243728637697,4.79372430849038,14.045434951782227,5.383275836986709,-0.00322194,-0.0347805,0,999.0,23.0,NL,Abdiel Mendoza,665959,sa916829,sa916829
PHI,Phillies,0,0,0,1,0,0,,1.40402,6,1,1,1,0,1,1,0.0,0,4.52223,1.44321,7.93934,3.87938,2.04655,1.27506,0.193996,0.0947919,0.09920400381088257,,0.248897,0.286084,0.718474,4.68583,6.789755582809448,4.835935832400362,6.0201051235198975,4.287759953444545,-0.00325386,-0.0259776,0,999.0,26.0,NL,Austin Schulfer,662165,sa3007585,sa3007585
TBR,Rays,0,0,0,1,0,0,,1.27555,6,1,1,1,0,1,1,0.0,0,4.39267,1.35236,9.38536,3.54862,2.64479,1.46505,0.233948,0.0884561,0.14549148082733154,,0.238591,0.283027,0.728593,4.52294,5.839077115058899,4.57769018355628,5.377754807472229,4.216025050987856,-0.00325524,-0.0384808,0,999.0,12.0,AL,Garrett Acton,670183,27583,27583
TEX,Rangers,0,0,0,1,0,0,,1.40427,6,1,1,1,0,1,1,0.0,0,4.52562,1.49787,8.0439,4.25381,1.89099,1.15314,0.194322,0.102762,0.09155963361263275,,0.251564,0.293792,0.719499,4.61662,6.791598391532899,4.836390534327584,6.021350264549255,4.28788625953544,-0.00329293,-0.0279149,0,999.0,13.0,AL,Nolan Hoffman,676510,sa3007471,sa3007471
TBR,Rays,0,0,1,1,0,0,,2.83257,12,3,2,2,0,2,1,0.0,0,5.27283,1.40742,5.95768,3.41741,1.74333,1.49393,0.153827,0.0882372,0.06558976322412491,,0.265037,0.282562,0.653194,5.27758,14.161009740829467,4.999352291603451,15.16284441947937,5.353036427705375,-0.00329445,-0.0325697,0,999.0,12.0,AL,Garrett Edwards,801435,sa3024980,sa3024980
NYY,Yankees,0,0,0,1,0,0,,1.39869,6,1,1,1,0,1,1,0.0,0,4.66733,1.23116,7.40752,3.27703,2.26044,1.38629,0.206485,0.0913474,0.11513786017894745,,0.242264,0.274043,0.654588,4.74417,6.750335884094239,4.82617048390297,5.993470191955566,4.285047356639714,-0.00331721,-0.0281774,0,999.0,9.0,AL,Kelly Austin,675502,sa3023264,sa3023264
