Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
SEA,Mariners,21.0,78.3332,87.3812,16.8795,10.9522,3.40175,0.243376,2.28225,8.75733,9.23348,6.83532,0.3798,26.0186,1.62889,0.448406,0.135317,1.47886,0.870339,0.176635,0.215484,0.290487,0.35253,0.643016,0.283315,0.0782242,0.29776,0.262709,0.137046,4.04274,0.289165,,,8.33232,-1.88936,0.06,-0.0477151,-0.0477151,0.0264105,-1.1015815809369087,-1.5603703893721104,89.4595,73.6,3.504761904,73.6,3.504761904,725.6099853515625,0.0,1B,/players/tyler-locklear/31396/stats?position=1B,11,AL,Tyler Locklear,682988,31396,31396
PHI,Phillies,10.0,40.8958,44.4189,8.91375,5.35967,1.84005,0.256503,1.45752,4.91133,5.3446,2.84657,0.0345197,11.1603,0.274968,0.310354,0.0911803,0.647119,0.497679,0.13932,0.217962,0.271507,0.38242,0.653927,0.283678,0.0640846,0.251251,0.255062,0.164457,4.83053,0.260813,,,4.24859,-0.947451,0.06,-0.0235544,-0.0235544,0.0261918,-1.0852700099349022,-0.1384127028286457,80.0116,33.6,3.36,33.6,3.36,744.4199829101562,0.04545455,1B,/players/kody-clemens/20572/stats?position=1B,26,NL,Kody Clemens,665019,20572,20572
TOR,Blue Jays,3.0,11.5363,12.8611,2.46556,1.65509,0.490224,0.0621585,0.258085,1.68061,0.969039,1.05634,0.0186818,3.65881,0.0725609,0.0677351,0.128157,0.158143,0.976528,0.086871,0.213722,0.282296,0.334107,0.616403,0.272876,0.0821344,0.284487,0.288711,0.120385,7.87442,0.287165,,,1.11833,-0.38614,0.15,0.138297,0.138297,0.0249553,-0.1989126354455948,0.011111125349998474,77.0852,4.1,1.366666666,4.1,1.366666666,999.0,0.04545455,OF,/players/steward-berroa/22766/stats?position=OF,14,AL,Steward Berroa,672642,22766,22766
HOU,Astros,2.0,5.28675,5.91258,1.12259,0.762899,0.247394,0.0151827,0.0971164,0.5732,0.53373,0.413504,0.0113255,1.13534,0.132505,0.0561464,0.0236787,0.10594,0.0371239,0.0117535,0.212341,0.283347,0.319989,0.603336,0.268609,0.0699363,0.192022,0.364211,0.107648,3.49991,0.249481,,,0.49382,-0.197822,0.07,-0.00757652,-0.00757652,0.0248045,-0.18157085590064526,0.22432098537683487,74.2811,0.6,0.3,0.6,0.3,999.0,0.09090909,C,/players/cesar-salazar/21587/stats?position=C,21,AL,César Salazar,663967,21587,21587
KCR,Royals,3.0,11.3714,12.6335,2.76431,2.00403,0.530601,0.0529197,0.176768,1.38866,1.1627,0.974124,0.00505822,2.06279,0.118535,0.097471,0.072011,0.263278,0.218664,0.0796216,0.243094,0.307047,0.345697,0.652743,0.28927,0.0771062,0.163279,0.472237,0.102603,4.54374,0.280362,,,1.26523,-0.212612,0.03,-0.0129148,-0.0129148,0.0244342,-0.26154581643640995,0.07629629410803318,82.8002,11.7,3.9,11.7,3.9,999.0,0.05,2B/3B,/players/nick-loftin/27630/stats?position=2B/3B,7,AL,Nick Loftin,679845,27630,27630
,,22.0,88.5599,97.0,18.2057,9.82476,3.70968,0.339759,4.33146,10.7221,13.0799,6.34758,0.00297014,29.2195,1.34086,0.652687,0.0947718,0.964077,0.551011,0.171926,0.205575,0.267222,0.401866,0.669089,0.289708,0.065439,0.301232,0.217238,0.196292,3.89835,0.24926,,,9.74866,-1.59821,-0.29,-0.0976271,-0.0976271,0.0242127,-1.6894811689853668,-1.3085185587406158,85.9737,83.9,3.813636363,83.9,3.813636363,999.0,0.04040404,OF,/players/adam-duvall/10950/stats?position=OF,-1,,Adam Duvall,594807,10950,10950
MIA,Marlins,3.0,10.943,12.5886,2.31749,1.53427,0.470902,0.0678787,0.24444,1.46238,1.03214,1.30967,0.0214912,2.89661,0.186071,0.082304,0.0675461,0.182196,0.647396,0.0708633,0.211778,0.304546,0.334229,0.638775,0.285943,0.104036,0.230098,0.452138,0.122451,6.77553,0.262936,,,1.22703,-0.245559,0.0,0.0770346,0.0770346,0.0241117,-0.2315039113163948,0.046296294778585434,79.5039,5.1,1.7,5.1,1.7,999.0,0.0,OF,/players/jakob-marsee/sa3019868/stats?position=OF,20,NL,Jakob Marsee,805300,sa3019868,sa3019868
CIN,Reds,9.0,31.1596,34.1973,6.72864,4.80971,1.13982,0.0219838,0.757137,3.1029,3.42652,2.17462,0.0121924,9.01852,0.362591,0.193445,0.26576,0.665573,0.104599,0.0477489,0.215942,0.273408,0.326829,0.600237,0.265917,0.0635904,0.26372,0.241128,0.110887,2.45156,0.276749,,,2.78205,-1.21828,0.0,-0.0563075,-0.0563075,0.0236056,-1.603217326104641,0.6944444179534912,62.1721,26.5,2.944444444,26.5,2.944444444,750.3699951171875,0.0,C,/players/austin-wynns/15271/stats?position=C,18,NL,Austin Wynns,642851,15271,15271
MIA,Marlins,18.0,69.6868,75.5315,15.8516,10.6724,3.36524,0.360944,1.45304,7.35646,7.44678,4.58241,0.118852,17.3167,0.441649,0.542905,0.277788,1.32033,1.14996,0.212424,0.227469,0.277404,0.348672,0.626076,0.273875,0.0606688,0.229264,0.264624,0.121203,4.79057,0.279801,,,6.62851,-2.20702,0.0,0.0210129,0.0210129,0.0233334,-2.563883388414979,0.277777761220932,71.3811,54.6,3.033333333,54.6,3.033333333,999.0,0.0,OF,/players/victor-mesa/sa3010700/stats?position=OF,20,NL,Victor Mesa Jr.,683748,sa3010700,sa3010700
ATL,Braves,2.0,5.40149,5.92871,1.21144,0.882724,0.246403,0.016467,0.0658473,0.581355,0.495999,0.358765,0.00493708,1.26491,0.0653961,0.0376074,0.0654524,0.114579,0.0385042,0.0155301,0.224279,0.278958,0.312566,0.591524,0.262785,0.0605132,0.213354,0.283629,0.0882867,3.77749,0.278846,,,0.467377,-0.226152,0.12,-0.00886448,-0.00886448,0.0224064,-0.25454556941986084,0.27432098239660263,65.3463,0.6,0.3,0.6,0.3,999.0,0.0,C,/players/jason-delay/19806/stats?position=C,16,NL,Jason Delay,641511,19806,19806
DET,Tigers,3.0,11.4337,12.7853,2.39278,1.49053,0.48584,0.0504754,0.365934,1.55841,1.23089,1.00616,0.0718261,4.08384,0.233403,0.0853291,0.0267622,0.153595,0.714541,0.0604422,0.209274,0.284698,0.35661,0.641308,0.281074,0.0786965,0.319416,0.246376,0.147336,7.03391,0.286713,,,1.19611,-0.299498,-0.01,0.0974485,0.0974485,0.0221944,-0.1557086855173111,-0.056296298280358315,82.695,5.1,1.7,5.1,1.7,999.0,0.0,OF,/players/brewer-hicklen/20450/stats?position=OF,6,AL,Brewer Hicklen,676551,20450,20450
BOS,Red Sox,3.0,11.529,12.8093,2.69501,1.93223,0.517823,0.0551996,0.189762,1.39553,1.14258,1.06416,0.0238537,2.93166,0.0908066,0.0831566,0.0421786,0.215688,0.287318,0.0801383,0.23376,0.301554,0.337629,0.639183,0.283464,0.0830772,0.22887,0.362989,0.103869,5.13574,0.295057,,,1.22298,-0.275427,0.02,0.000829797,0.000829797,0.0216607,-0.33056484546978027,0.11259258911013603,77.3893,10.7,3.566666666,10.7,3.566666666,999.0,0.0,2B/SS,/players/nick-sogard/25483/stats?position=2B/SS,3,AL,Nick Sogard,686765,25483,25483
CLE,Guardians,3.0,10.5187,11.8754,1.94784,1.16624,0.428453,0.0143114,0.338836,1.08769,1.24348,1.11285,0.0184568,3.68479,0.096494,0.0694282,0.0779247,0.164548,0.0305254,0.014785,0.18518,0.267617,0.325272,0.592888,0.263747,0.0937112,0.310289,0.302013,0.140092,2.29301,0.245108,,,0.945358,-0.443798,0.0,-0.0184864,-0.0184864,0.0216341,-0.41852716729044914,0.23148147761821747,70.559,3.2,1.066666666,3.2,1.066666666,999.0,0.0,C,/players/dom-nunez/15055/stats?position=C,5,AL,Dom Nuñez,624513,15055,15055
CHW,White Sox,14.0,52.1863,56.9209,10.2572,6.87836,1.85411,0.220222,1.30453,6.74359,4.25623,3.54003,0.0108856,22.846,0.792986,0.220771,0.180849,0.639069,3.74319,0.390726,0.19655,0.257142,0.315511,0.572653,0.254149,0.062192,0.401364,0.154952,0.118961,7.54318,0.316836,,,4.09156,-2.56694,0.48,0.501992,0.501992,0.0201462,-1.9694836139678955,0.2639506012201309,62.0529,41.8,2.985714285,41.8,2.985714285,999.0,0.0,OF,/players/greg-jones/25448/stats?position=OF,4,AL,Greg Jones,675659,25448,25448
CHC,Cubs,4.0,17.0365,18.7596,3.79946,2.7272,0.760225,0.092646,0.219387,2.15548,1.5206,1.37002,0.064973,3.80851,0.169758,0.115224,0.0681081,0.31547,1.01478,0.285858,0.223019,0.285651,0.317151,0.602802,0.26719,0.0730304,0.203016,0.359727,0.0941318,6.47957,0.272792,,,1.54538,-0.64908,0.08,0.054017,0.054017,0.019896,-0.5729916356503963,0.14172839000821114,72.0496,13.2,3.3,13.2,3.3,693.4500122070312,0.0,2B/OF,/players/vidal-brujan/20536/stats?position=2B/OF,17,NL,Vidal Bruján,660644,20536,20536
DET,Tigers,2.0,5.38448,5.90092,1.33138,0.911977,0.272783,0.0249345,0.121691,0.653741,0.600778,0.395902,0.0127745,1.12217,0.0679407,0.0425784,0.0100227,0.10706,0.126429,0.0263886,0.247263,0.304746,0.374987,0.679733,0.297426,0.0670916,0.190168,0.352801,0.127723,5.18426,0.289179,,,0.62971,-0.0605689,0.0,0.00384055,0.00384055,0.0198869,-0.03534022415988147,0.03086419589817524,94.1971,0.6,0.3,0.6,0.3,999.0,0.0,2B,/players/hao-yu--lee/sa3017863/stats?position=2B,6,AL,Hao-Yu  Lee,701678,sa3017863,sa3017863
SDP,Padres,28.0,95.3789,109.212,17.5736,11.168,3.08288,0.0,3.32272,10.0163,10.9444,7.75387,0.0759995,36.2687,1.11296,0.586892,2.04777,1.76801,0.284294,0.161623,0.18425,0.252215,0.321084,0.573299,0.254085,0.0709983,0.332094,0.21379,0.136834,2.23818,0.252789,,,7.84474,-4.93066,-0.78,-0.166123,-0.166123,0.0198417,-4.8205572962760925,1.3804938793182373,64.3602,69.7,2.489285714,69.7,2.489285714,999.0,0.0,C,/players/martin-maldonado/6887/stats?position=C,29,NL,Martín Maldonado,455117,6887,6887
CHW,White Sox,20.0,75.5854,82.4372,18.0133,11.6405,3.75492,0.280374,2.33749,8.86823,9.27357,5.07869,0.0121001,18.4631,1.07948,0.601072,0.0925708,1.37003,0.82979,0.227787,0.238317,0.29354,0.388189,0.681729,0.297326,0.0616068,0.223966,0.275072,0.149872,4.0651,0.283028,,,8.79051,-0.852835,-0.01,-0.0666762,-0.0666762,0.0186636,-0.7812554985284805,-1.790626773610711,92.4243,75.1,3.755,75.1,3.755,711.4000244140625,0.27586207,3B/DH,/players/bryan-ramos/25621/stats?position=3B/DH,4,AL,Bryan Ramos,682868,25621,25621
CLE,Guardians,14.0,52.1484,57.3975,12.0059,8.02743,2.28585,0.124647,1.56798,5.93367,6.43197,4.39781,0.20512,17.6348,0.464452,0.31169,0.0751747,1.13168,0.352457,0.0870306,0.230226,0.294268,0.369042,0.663311,0.290299,0.0766202,0.307239,0.249383,0.138817,3.26851,0.313853,,,5.79585,-0.918407,0.06,-0.0648686,-0.0648686,0.017815,-0.7717841416597366,-0.972235981374979,89.2361,51.8,3.7,51.8,3.7,678.4199829101562,0.13333333,OF,/players/johnathan-rodriguez/22530/stats?position=OF,5,AL,Johnathan Rodríguez,671286,22530,22530
LAD,Dodgers,1.0,5.4002,6.03367,1.1912,0.797432,0.254467,0.0189257,0.120374,0.641523,0.621158,0.555976,0.0116578,1.45126,0.028843,0.0405418,0.00811219,0.115898,0.00792802,0.00202402,0.220584,0.294747,0.341587,0.636334,0.281848,0.0921455,0.240527,0.383098,0.121003,2.80426,0.276763,,,0.568225,-0.137582,0.04,-0.0100514,-0.0100514,0.0176792,-0.14664739556610584,0.11716049164533615,81.0681,3.6,3.6,3.6,3.6,746.8300170898438,0.0,C,/players/hunter-feduccia/23372/stats?position=C,22,NL,Hunter Feduccia,676439,23372,23372
ARI,Diamondbacks,1.0,5.35496,5.92639,1.27107,0.859588,0.289315,0.0257014,0.0964654,0.683313,0.573061,0.42973,0.0104923,1.13304,0.0542668,0.0370104,0.050422,0.107318,0.195684,0.0335281,0.237363,0.298686,0.355032,0.653718,0.287685,0.0725113,0.191186,0.379271,0.117669,5.94302,0.28219,,,0.585964,-0.107294,0.07,0.0150364,0.0150364,0.0173117,-0.11491008661687374,0.08543209824711084,81.6637,0.6,0.6,0.6,0.6,999.0,0.0,OF,/players/jorge-barrosa/23968/stats?position=OF,15,NL,Jorge Barrosa,678489,23968,23968
HOU,Astros,2.0,5.36151,5.91258,1.09857,0.721507,0.209463,0.010774,0.15683,0.69011,0.525167,0.395078,0.0100538,1.91445,0.100498,0.0250156,0.0304822,0.0842805,0.237114,0.0373108,0.2049,0.271017,0.335741,0.606758,0.268254,0.06682,0.323792,0.206367,0.13084,6.02161,0.284065,,,0.49213,-0.199512,0.08,0.0227852,0.0227852,0.0160481,-0.15289863385260105,0.1108641941100359,74.0314,0.6,0.3,0.6,0.3,749.3400268554688,0.0,OF,/players/pedro-leon/27781/stats?position=OF,21,AL,Pedro León,694175,27781,27781
NYY,Yankees,3.0,11.3659,12.9531,2.45735,1.58849,0.530227,0.0480123,0.290624,1.51149,1.1555,1.32523,0.0275356,3.27521,0.180785,0.0638175,0.0173215,0.214177,0.351751,0.0962937,0.216203,0.306388,0.348011,0.654399,0.291458,0.10231,0.252852,0.404625,0.131808,5.43643,0.275527,,,1.32005,-0.195175,0.02,0.00714474,0.00714474,0.0159868,-0.1588235143572092,-0.11888888105750084,88.8019,6.1,2.033333333,6.1,2.033333333,999.0,0.2,C/DH/OF,/players/cooper-hummel/19458/stats?position=C/DH/OF,9,AL,Cooper Hummel,669450,19458,19458
LAA,Angels,32.0,118.947,134.475,26.9366,21.7545,4.33072,0.70379,0.147568,13.8327,7.21968,10.9609,0.240085,21.3017,1.14314,0.855358,2.55179,3.39928,4.20736,1.23132,0.226458,0.295971,0.278422,0.574393,0.2601,0.0815091,0.158407,0.514556,0.0519642,5.57869,0.272375,,,10.3104,-5.42018,0.34,0.0774461,0.0774461,0.015892,-5.3111890479922295,0.9749206006526947,64.9787,90.3,2.821875,90.3,2.821875,740.9199829101562,0.0,2B/SS,/players/nicky-lopez/19339/stats?position=2B/SS,1,AL,Nicky Lopez,670032,19339,19339
WSN,Nationals,34.0,131.53,144.411,30.2629,22.0615,5.81836,0.423046,1.96002,14.2909,12.6206,10.7185,0.382746,38.1522,0.873571,0.842902,0.445242,2.77599,3.98441,0.655421,0.230083,0.29073,0.325456,0.616186,0.27296,0.0742225,0.264193,0.280941,0.0953735,5.16442,0.30677,,,12.5669,-4.32594,0.0,0.268845,0.268845,0.0156006,-4.26395520567894,-0.38781535625457764,73.7514,113.0,3.323529411,113.0,3.323529411,714.8499755859375,0.0,OF,/players/robert-hassell/sa3014701/stats?position=OF,24,NL,Robert Hassell III,690987,sa3014701,sa3014701
MIA,Marlins,45.0,173.82,187.86,42.5881,28.0393,8.92611,0.605123,5.01762,19.707,21.651,11.2867,0.150388,37.8419,1.00954,1.47191,0.271934,3.30421,2.30882,0.680024,0.245012,0.292579,0.389928,0.682506,0.296458,0.0600803,0.201436,0.298259,0.144915,4.12363,0.283695,,,19.9009,-2.07461,-0.03,-0.130808,-0.130808,0.0150815,-3.145264759659767,-2.95658734254539,86.5812,182.6,4.057777777,182.6,4.057777777,743.5900268554688,0.14814815,3B,/players/eric-wagaman/23395/stats?position=3B,20,NL,Eric Wagaman,676572,23395,23395
TEX,Rangers,4.0,16.924,18.5085,3.76817,2.72923,0.688216,0.0590798,0.291647,1.914,1.52864,1.21393,0.0592349,4.99244,0.189175,0.0936132,0.0877615,0.395918,0.283769,0.0903597,0.222652,0.280731,0.321998,0.602729,0.266503,0.0655876,0.269738,0.243153,0.0993452,4.57562,0.29629,,,1.51445,-0.650631,0.0,-0.0119891,-0.0119891,0.0146293,-0.6203841120004654,0.14403292536735535,71.2717,11.3,2.825,11.3,2.825,999.0,0.0,3B/SS,/players/jonathan-ornelas/24597/stats?position=3B/SS,13,AL,Jonathan Ornelas,680716,24597,24597
BAL,Orioles,1.0,5.23405,5.82217,1.23678,0.890179,0.234295,0.0138588,0.0984458,0.584516,0.569635,0.486232,0.0238774,1.0271,0.038725,0.0452194,0.0179465,0.131738,0.0221717,0.00847666,0.236295,0.303526,0.34278,0.646307,0.285296,0.0835138,0.176413,0.4734,0.106485,2.87917,0.274052,,,0.564466,-0.116601,0.01,-0.00997915,-0.00997915,0.0127969,-0.09592765010893345,0.025432097725570202,87.0983,0.6,0.6,0.6,0.6,750.2999877929688,0.0,3B,/players/vimael-machin/17684/stats?position=3B,2,AL,Vimael Machín,605353,17684,17684
BAL,Orioles,1.0,5.29357,5.82217,1.04803,0.683902,0.191242,0.0135509,0.159339,0.572895,0.577517,0.39416,0.000499717,2.01281,0.0693046,0.0292558,0.035886,0.0928009,0.0330674,0.00692532,0.197983,0.261221,0.329531,0.590752,0.26137,0.0676998,0.345715,0.195825,0.131549,3.70851,0.282065,,,0.452345,-0.228721,0.05,-0.00524287,-0.00524287,0.0122128,-0.20331154903396964,0.12716049328446388,70.2679,0.6,0.6,0.6,0.6,999.0,,PH/PR,/players/david-banuelos/23250/stats?position=PH/PR,2,AL,David Bañuelos,675915,23250,23250
HOU,Astros,2.0,5.10844,5.91258,1.00572,0.627894,0.213398,0.0102251,0.154202,0.6456,0.542498,0.66439,0.0198963,1.61648,0.0502639,0.0370702,0.0524163,0.0764717,0.0988926,0.0328364,0.196874,0.293571,0.333208,0.626779,0.279776,0.112369,0.273397,0.411009,0.136334,4.24131,0.252315,,,0.546962,-0.144681,0.0,-0.00395935,-0.00395935,0.0106866,-0.12481185840442777,0.03086419589817524,82.1362,3.6,1.8,3.6,1.8,999.0,0.02702703,2B/SS,/players/zack-short/19562/stats?position=2B/SS,21,AL,Zack Short,670097,19562,19562
CLE,Guardians,2.0,5.44319,5.93768,1.23326,0.824643,0.259297,0.0274485,0.121871,0.619829,0.586854,0.412713,0.00626472,1.57458,0.0335418,0.0349242,0.0133092,0.0912419,0.118647,0.0282658,0.226569,0.283492,0.35146,0.634953,0.278814,0.0695074,0.265184,0.26211,0.124891,5.07838,0.293888,,,0.544685,-0.149893,0.0,0.00230064,0.00230064,0.01068,-0.12571365386247635,0.03086419589817524,81.1576,0.6,0.3,0.6,0.3,999.0,0.0,OF,/players/peter-halpin/sa3014461/stats?position=OF,5,AL,Petey Halpin,690984,sa3014461,sa3014461
HOU,Astros,2.0,5.20685,5.91258,1.14219,0.899116,0.198927,0.015074,0.0290748,0.568053,0.397306,0.587134,0.0219884,1.16156,0.0282798,0.0429992,0.0473173,0.138689,0.0699808,0.0285335,0.219363,0.299664,0.28011,0.579774,0.262813,0.0993026,0.196456,0.50547,0.0607467,3.74729,0.27422,,,0.466236,-0.225406,0.02,-0.00933986,-0.00933986,0.0102345,-0.2109181322157383,0.11259258911013603,70.2038,3.6,1.8,3.6,1.8,999.0,0.025,2B/3B,/players/luis-guillorme/16451/stats?position=2B/3B,21,AL,Luis Guillorme,641645,16451,16451
PHI,Phillies,4.0,15.8553,17.7676,3.24051,2.39201,0.559714,0.104334,0.184449,1.80105,1.2615,1.52503,0.0167159,4.27223,0.179957,0.0959228,0.108559,0.290068,0.402365,0.0905448,0.20438,0.280099,0.287742,0.567841,0.256478,0.0858325,0.240451,0.356965,0.0833618,5.60504,0.26587,,,1.31048,-0.76794,0.0,0.0115985,0.0115985,0.0100706,-0.8020474379882216,0.3086419701576233,61.7046,9.7,2.425,9.7,2.425,999.0,0.0,C,/players/garrett-stubbs/18067/stats?position=C,26,NL,Garrett Stubbs,596117,18067,18067
SFG,Giants,2.0,5.56505,5.96988,1.39204,1.028,0.268674,0.031159,0.0642062,0.643718,0.516486,0.289612,0.00450451,1.11086,0.0462796,0.0396111,0.0293231,0.139001,0.132843,0.0364719,0.25014,0.290871,0.344229,0.6351,0.278701,0.0485122,0.186078,0.26071,0.094089,5.29867,0.299765,,,0.547095,-0.15125,0.01,0.00106833,0.00106833,0.00951423,-0.14728827099315822,0.04086419567465782,79.2184,-0.4,-0.2,-0.4,-0.2,999.0,0.0,SS,/players/osleivis-basabe/23985/stats?position=SS,30,NL,Osleivis Basabe,678545,23985,23985
LAA,Angels,10.0,41.0949,44.4954,9.30034,6.0205,1.94279,0.215086,1.12196,4.99694,4.44041,2.61743,0.0914923,12.414,0.456009,0.239767,0.0873114,0.564968,1.27412,0.209801,0.226314,0.278638,0.365962,0.644601,0.281072,0.0588248,0.278996,0.210844,0.139648,5.83443,0.294201,,,4.16257,-1.04241,0.0,0.0988015,0.0988015,0.00925077,-0.9331750422716141,-0.46296295523643494,79.7302,35.5,3.55,35.5,3.55,742.4299926757812,0.0,SS/OF,/players/matthew-lugo/sa1169598/stats?position=SS/OF,1,AL,Matthew Lugo,683090,sa1169598,sa1169598
MIN,Twins,1.0,5.35543,5.8034,1.10824,0.712857,0.222827,0.00753933,0.16502,0.550822,0.624307,0.337812,0.0231164,1.95849,0.0696782,0.0322123,0.00826208,0.0921749,0.0309112,0.0069295,0.206938,0.261553,0.343802,0.605355,0.264261,0.0582094,0.337472,0.172486,0.136864,3.27399,0.288965,,,0.464391,-0.214479,0.02,-0.00528406,-0.00528406,0.00917002,-0.20214715925976634,0.09716049209237099,70.3533,0.6,0.6,0.6,0.6,999.0,0.5,C/DH,/players/jair-camargo/21730/stats?position=C/DH,8,AL,Jair Camargo,665856,21730,21730
STL,Cardinals,4.0,17.2904,18.7441,3.62433,2.38577,0.772614,0.0608981,0.405046,1.92198,1.76072,1.14719,0.00992462,4.44395,0.153479,0.126336,0.0266366,0.238804,0.545287,0.0887234,0.209615,0.263123,0.331621,0.594745,0.261608,0.0612028,0.237085,0.258147,0.122007,5.55622,0.256154,,,1.45988,-0.732767,0.09,0.0441072,0.0441072,0.00871233,-0.6907629780471325,0.15172839537262917,67.2143,13.2,3.3,13.2,3.3,999.0,0.0,OF,/players/michael-helman/24605/stats?position=OF,28,NL,Michael Helman,680737,24605,24605
LAA,Angels,2.0,5.51813,5.93272,1.16284,0.862081,0.190774,0.00962001,0.100368,0.516906,0.534985,0.306493,0.0100927,1.54286,0.0617586,0.0301761,0.0161558,0.131774,0.0328295,0.0127125,0.210731,0.258781,0.303356,0.562137,0.248739,0.0516614,0.260059,0.198652,0.092625,3.20459,0.272075,,,0.40062,-0.293378,0.03,-0.00821339,-0.00821339,0.00849109,-0.30019955430179834,0.1843209844082594,56.9867,-0.4,-0.2,-0.4,-0.2,999.0,0.0,C,/players/chuckie-robinson/19824/stats?position=C,1,AL,Chuckie Robinson,642020,19824,19824
TEX,Rangers,1.0,5.25894,5.84478,1.16647,0.825711,0.220415,0.0326943,0.0876536,0.721598,0.404449,0.441552,0.0144837,1.47479,0.0647814,0.0309795,0.0485262,0.0857693,0.323368,0.0746199,0.221808,0.288601,0.326156,0.614758,0.272777,0.0755465,0.252325,0.299401,0.104349,7.01422,0.289423,,,0.507763,-0.175948,0.0,0.0240533,0.0240533,0.00743944,-0.1385571863502264,0.01543209794908762,75.685,0.6,0.6,0.6,0.6,999.0,0.125,OF,/players/sam-haggerty/18054/stats?position=OF,13,AL,Sam Haggerty,664059,18054,18054
PHI,Phillies,2.0,5.49365,5.92252,1.2842,0.868428,0.255952,0.0153511,0.144467,0.627089,0.63984,0.279663,0.00564949,1.39889,0.0835974,0.0367994,0.0288077,0.108998,0.0724745,0.0253018,0.23376,0.279528,0.364831,0.644359,0.281302,0.0472203,0.236198,0.199918,0.13107,4.10121,0.285855,,,0.555155,-0.13765,0.0,-0.00542891,-0.00542891,0.00718004,-0.15831432910636067,0.03086419589817524,78.4127,0.6,0.3,0.6,0.3,999.0,0.0,2B,/players/christian-arroyo/16434/stats?position=2B,26,NL,Christian Arroyo,624414,16434,16434
CIN,Reds,1.0,5.34201,5.86239,1.21511,0.776446,0.255064,0.0240231,0.159575,0.673097,0.612764,0.402157,0.0107371,1.61115,0.0429624,0.0318109,0.0434542,0.0802081,0.185157,0.0284496,0.227463,0.285315,0.373819,0.659133,0.287612,0.0685995,0.274828,0.249609,0.146356,5.89983,0.292952,,,0.579289,-0.106482,0.0,0.0159527,0.0159527,0.00656214,-0.1468653343617916,0.01543209794908762,76.7744,0.6,0.6,0.6,0.6,999.0,0.0,2B,/players/tyler-callihan/sa1169610/stats?position=2B,18,NL,Tyler Callihan,682997,sa1169610,sa1169610
PHI,Phillies,18.0,69.6106,76.9928,14.685,8.96561,2.89367,0.18477,2.64097,9.14242,8.55855,6.16216,0.252255,22.9016,0.494532,0.457402,0.268065,0.930687,2.35088,0.691374,0.21096,0.27816,0.371655,0.649815,0.283378,0.0800355,0.297451,0.269071,0.160696,5.42991,0.270498,,,7.34565,-1.66082,-0.06,0.0688577,0.0688577,0.00645157,-1.790017306804657,-0.708148118108511,79.8099,69.9,3.883333333,69.9,3.883333333,750.510009765625,0.0,OF,/players/weston-wilson/19358/stats?position=OF,26,NL,Weston Wilson,642215,19358,19358
PIT,Pirates,15.0,56.8056,62.1164,12.1993,7.67695,2.61078,0.288988,1.6226,6.82688,6.22092,3.88121,0.116301,18.0153,0.813819,0.40105,0.214719,0.624136,2.11558,0.257382,0.214756,0.272922,0.356582,0.629505,0.275303,0.0624829,0.290025,0.21544,0.141827,6.15912,0.28153,,,5.52264,-1.74362,0.52,0.222147,0.222147,0.00638437,-1.829612672328949,-0.17444443702697754,72.3778,56.5,3.766666666,56.5,3.766666666,720.0700073242188,0.0,1B/OF,/players/billy-cook/29573/stats?position=1B/OF,27,NL,Billy Cook,695257,29573,29573
